wwwgggyyy,1,10,好评,不错😊，感动了
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
Jet98,1,9,好评,期待国产的封神宇宙！哪吒小爷本次表现可圈可点，酷，帅，有智商，有担当！希望票房大爆！在哪吒面前，谁也帅不起来！
LHHSD,0,10,好评,不错  超级好看
🐬 Claudia,2,10,好评,非常好看，结局让人意犹未尽，期待下一部
乐生,2,10,好评,超超超好看~
雨后、云初霁,2,10,好评,好看好看，哭惨了
一杯熱coco,0,10,好评,超好看！喜欢哪吒喜欢敖丙
VGp259977023,2,10,好评,很好看，中国自制，鼓励鼓励
李晶110505,2,9,好评,好看😊😀😀😀😀
棒棒v冰,2,10,好评,"哪吒超好看啊，爱了爱了，从此磕上了藕饼
第一次来龙洞这个，原本以为龙洞这个会很小，结果感觉很惊喜，椅子还有软软的靠垫，位置旁边有可以链接数据线直接充电的"
GZy945,2,10,好评,必须五星  要二刷了
陳尘沉_,2,10,好评,啊啊啊啊啊我的吒鹅超级帅！
wiz594144384,1,10,好评,把人生的大起大落诠释淋漓尽致
WJY110651,0,9,好评,很好看，支持国产动画
吃货°kim,0,10,好评,哎，看了两遍了，确实不错
阿瞞,2,10,好评,国漫要崛起！
陶醉的歌,2,10,好评,牛X中国动漫崛起！！！
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
Jet98,1,9,好评,期待国产的封神宇宙！哪吒小爷本次表现可圈可点，酷，帅，有智商，有担当！希望票房大爆！在哪吒面前，谁也帅不起来！
杰瑞,0,9,好评,好看个锤子，放到一般3d特效没了，五星我给电影，影院让我体验感极差
Xu,1,10,好评,很棒，看了2遍！
Lzy,2,10,好评,很棒，生活也是这样，不要过多在意别人的看法，支持中国的哪吒6666
兜啊.,0,9,好评,挺好看的。。
蜗牛与太阳花,2,10,好评,非常值得观看的电影，有泪有笑，已经二刷了，强烈推荐朋友们去看，不可错过的一部好电影。同时也期待明年的姜子牙。
臣服,0,10,购票,国漫崛起，我爱了，剧情很棒，特效很棒，笑点泪点很多，无槽点。
执生🍃,1,10,好评,非常好非常好
李艳秋,0,7,好评,这个儿童片不适合我这个老年人。还是留给小孩子们来评价吧。抱歉了。
Brian112summer.c,0,10,好评,国家应该大力支持这种励志意义动漫，具有教育意义，家长孩子都能看，道理简单，特效细节都很不错，里程碑的一部影片
邎顚,1,10,好评,超好看  前面笑死人  后面还是感人的
tori,0,9,好评,手松点打个9分吧，观众吧期待值炒的太高。其实心平静气，节奏 剧情 人设 画面处理，和白蛇差不多。白蛇我二刷了，可是哪吒没有二刷冲动。剧情还是偏单薄，结尾仓促了一些，可能是资金问题。期待下一部更好。
满天星陈,0,10,好评,无论是画面还是内涵都无可挑剔！
aLs559464104,0,9,好评,特别好看！！！
欧阳梦婷,2,10,好评,国漫支持，✌(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)✌
陌路,0,10,好评,不错，非常好看
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
雨林136,0,10,好评,太好了，没想国产动画片这么棒
Tranquillity_,0,10,好评,好看好看好看 真的国漫之光
迪斯马斯古,1,9,好评,支持国漫，题材情节都不错
UnA997114685,0,10,好评,中国人的骄傲
囍。,0,10,好评,我命由我不由天
ღ   大宝sod蜜,2,10,好评,太好看了，无法形容，直接去看吧，
琉璃祭,2,10,好评,我的哪吒_(:з」∠)_
雨渐,1,10,好评,666，说是看过的最好看的国漫也不为过
笑意未减丶,0,10,好评,好看，幽默风趣，剧情让人也会觉得感动
阿德,0,10,好评,好看好看真的好看
似水流年0923,2,10,购票,这是我目前看到最有感觉的电影！
铜仁君马汽车,0,10,好评,好看好看！很想带儿子去二耍，可惜现在太小！希望过两年儿子长大后，国漫世界第一！鹿娘娘蔡娘娘们赶紧在我二子长大前退出舞台！
ZOE、、、,2,7,好评,没有到特别好看的地步吧
💫转角遇到最幸福💫,0,10,好评,神作，哪吒太帅了
扛着打狗棒的狗,1,10,好评,不多说，给手给手
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
果慧（罂粟）,2,10,好评,不错很正义，感触很多
娄先生,1,10,好评,国漫的巅峰吧！感觉是
李家女二公子,0,10,好评,没赶上。。。没看，买了后面的票补上的。。。很震撼。
Research,1,9,好评,好看，确实精彩，改变剧情也很舒服不生硬，看到现在中国电影行业，好片佳片票房大卖，真心高兴，希望以后能少点烂片，多些好电影
北流市联塑批发商,1,10,好评,很好看 建议看看
微笑向暖,2,10,好评,太过分了，哭的眼睛疼
墨玉anan,0,10,好评,好看，好看，好看
细节决定成败,2,10,好评,挺好看的，值得一看，画面很真实
明天0点,1,10,好评,因为感恩改变了命运
超级爱笑的阿畅,0,10,好评,太好看了！！！敖丙哪吒帅一脸！  国漫崛起  支持支持
时光`梦曦🍧,2,10,好评,这个电影真的很好，虽然是个动画片但是非常好看，期待很久了，今天终于看到了，受益挺深，我命由我不由天，很期盼下一部。
果皮皮哥,2,9,好评,我老公看电影打瞌睡的人都说好看
RC.Holmes.W,1,10,好评,小爷喜欢这部电影😂
～       ～,2,10,好评,非常励志，打破了中国动画的历史，强烈推荐！！！！
X10086条狗,0,10,好评,锁死敖丙和哪吒！！！！太帅了
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
一首美丽的故事,0,10,好评,中国动漫的崛起！堪称视觉盛宴牛逼冲天！ 真的 这个导演真的太牛了！ 赞赞赞！ 看一万遍都不为过！中国导演动漫崛起！
胡迪,1,9,好评,好看就是这么简单
李雷,0,10,好评,可以，不赖！
oED811210440,1,10,好评,作为一个经历国漫从猫和老鼠到舒克贝塔到喜羊羊与灰太狼到魁拔，风语咒的90后，感动于国漫的崛起，感动于哪吒电影的细节设计和画风。10多年前没有人相信国漫能这样，好像国漫的衰落是命中注定，舶来品才是最好的，希望国漫也像电影哪吒说的一样:***的鸟命，我命由我不由天，是魔是仙我说的算。国漫加油，哪吒加油。
糖耳朵822,2,10,好评,很感动很惊艳
朝夕相处ai曦,0,10,好评,一部国产顶级的动画，不错(*๓´╰╯`๓)♡支持国货
千与千寻,2,10,好评,好看，好笑又惹人哭，很感人
aSM731720069,2,10,好评,很好看，中途把我感动到哭了，👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
ctj876318368,1,10,好评,我其实一直想问，金吒。木吒呢？开头元始天尊不是说了，第三个孩子吗？电影虽好，但是还是有一定的漏洞。
your   name,1,10,好评,超级无敌巨好看
心怡,2,10,好评,欢乐和泪水同在！最好的一部动画片了，期待哪吒2的出现
佡女薇,0,10,好评,很感人！我命由我不由天！哪吒真的是太可爱了
wHU475833975,2,10,好评,强烈推荐！其实这部戏是我带着对生活工作迷茫的男朋友去看的。
偏爱。。123,2,10,好评,好看(｡･ω･｡)ﾉ♡
LYcy930,2,10,好评,我命由我不由天，是魔是仙，我是谁只有我自己说了算
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
LYcy930,2,10,好评,我命由我不由天，是魔是仙，我是谁只有我自己说了算
Acolasia,0,10,好评,超好看，中途，害我落泪，
亭東工程设计、装饰温18970723593,1,10,好评,非常不错的国产动画片，到最后还比较感动。值得一看
xxxxxxxxoxo,0,2,差评,不好看 没意思 很没意思
济夏夏,0,10,好评,剧情节奏特效打斗都很棒
书中玉,0,10,好评,好看好看好看
SOUTH吧,2,10,好评,国漫 赞^ˇ^
张三岁,1,10,好评,"很好看呀
今天也是我的生日，嗯？？？
我命由我不由天，我也不认命"
wiwi1985,1,10,好评,效果什么的先不说，光是主题和情节我就给💯分。
向日葵🌻笨爷,0,10,好评,笑点挺多的，值得带孩子看看
坐看云起,0,10,好评,特技超棒！颠覆了小时候的故事。我命由我不由天，魔丸投胎在父母亲情的感召、师傅的“教育”、小女孩的感谢和敖丙的信任下依然可以逐渐变善。期待下一步！
～🌲萍🌲~,2,10,好评,感动，我的命运我作主
fanny00,2,10,好评,简直太好看了  好久没看过这么好看的电影啦 一百分💯
明,0,8,好评,笑点泪点足，好笑又好哭
👄洋洋👄,2,10,好评,完美很不错的电影 
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
A_My.sunshine,2,10,好评,命由自己掌控
海城蔡,0,10,好评,很好看，值得家长陪宝宝们一起看
88,2,10,好评,好看，就是电影院声音太大了
猫卿丶,2,10,好评,藕饼就不说别的了！！！
若凡339,2,10,好评,实在是太好看了
涐用泪渲染那份离别,2,10,好评,好看，很适合小孩子看
Stars_c,2,10,好评,超好看，很喜欢哪咤，超棒！！！
iqP317799877,2,10,好评,好看 太好看了
天堂鸟7988,1,10,好评,很不错，我希望再看一下！
mafei19881005,0,10,好评,好看！好看！好看！
泡沫,2,10,好评,非常喜欢💕
凌晨四点醒来,2,10,好评,可惜最后肉身死的时候哪吒不是帅帅的，还是很好看的，但是小龙死的时候都不想想父亲嘛，哪吒父母都在，小龙身边，，，好吧老公在，但是老公丑丑的丫子，还不太聪明
我愿爱你到春暖花开,2,10,好评,很好看，值得一看
橙汁儿大人,2,10,好评,安利安利安利
胆小鬼。他,0,10,好评,非常好看！！！
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
Jackygoo2018,1,10,好评,孩子很喜欢看，3D超清视觉效果，剧情超级震撼，结局始料未及，超级感人
柳格格吖！,2,10,好评,好看  变身的那一瞬间帅到我了
ytterbium,2,10,好评,超级好看，哪吒超帅的
zzz一生何求,0,2,好评,国产片都比外国片黑
留白🍀,1,10,好评,很好看，导演没有墨守成规，而是从一个非常新颖的角度改变了我们从小熟知的哪吒的故事，我非常期待下一步作品，加油＾０＾~
天一检测,2,10,好评,很感人 孩子哭了好几次，也笑的吱嘎吱嘎的
提伯斯TuT,0,10,好评,好看剧情也很不错
我是你六大爷啊,1,10,好评,"有笑有泪
国产加油"
米奇屋520,2,10,好评,很好看，值得购买看，很不错的国漫，支持
丁莉,2,9,好评,很不错，有情有理有燃
晨风,1,10,好评,挺好看的，也很搞笑，最重要的一点，我国动画水平现在很不错！
cat,2,10,好评,中国的动画片真的很进步
耿直的夏哥,1,10,好评,哪吒！拍出了新境界！非常推荐！
冷心636,2,10,好评,颠覆传统。跟上时代。
长得好看的都加我了,1,10,好评,完美太棒了内容太精彩了
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
殇夏,1,10,好评,"不说了，中国动漫之光。
剧情充实，画面好
太乙真人川普好评!
有铺垫，藕饼和拿抓新cp"
Arthas,1,10,好评,虽然自认泪点高，但是李靖替哪吒受死的时候感觉到了眼泪打转，说不上那里是亮点，因为哪里都是亮点，支持国漫，用实力赢得口碑和票房，而不是流量明星和虚假宣传
cpc8958513723150,2,10,购票,好看(｡･ω･｡)ﾉ♡
月色涓涓,0,10,好评,果然不负盛名！每一段都很有意思，有时幽默有趣，有时令人震撼，有时令人感动！孩子们应该了解原著，然后再来看看改编后的故事。根据时代的发展，改编原著未尝不好。
洋崽ovo,0,7,好评,还可以咦咦咦咦咦
