wwwgggyyy,1,10,好评,不错😊，感动了
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
我一直在睡192,2,10,好评,挺好看的，不错
toF953395040,2,10,好评,感动的要命。跟女儿用了一包湿巾。中国人拍中国自己的神话故事。不再是那种中国故事➕老美文化的不伦不类。棒棒哒！
和过去再见,0,10,好评,是魔是仙，我自己说了才算
武威微博在线,1,8,好评,国漫之光  加油了弟弟
轩妈,2,10,好评,很好看，有笑有泪，人性本来就有两面，你是谁要自己说了才算
宿生冷忆,1,10,好评,直接泪目，国漫有望
GZKSXY,0,8,好评,没什么好说的，还不错
小张 小张 慌慌张张,1,8,好评,现在国漫真的崛起了支持国漫
IGZ137849134,1,9,好评,很棒~准备带上孩子二刷！
nn2qq200493,2,10,好评,太棒了！买的零食都忘吃，全身心的观看，剧情很好，内容完整，小哪吒特别可爱！
ovw369217050,0,10,好评,哪吒童年啊，电影真的好看，又搞笑又励志
Beauty青青.,0,9,好评,好看，励志，感人，搞笑，期待第二部！
love米修19950817,2,10,好评,剧情非常好看
qzuser,1,10,好评,！！！！！！牛皮
Ogv966220064,0,9,好评,好看!国产之最!支持
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
Jet98,1,9,好评,期待国产的封神宇宙！哪吒小爷本次表现可圈可点，酷，帅，有智商，有担当！希望票房大爆！在哪吒面前，谁也帅不起来！
五花肉De汪,1,9,好评,"别人看哪吒，是笑着看完的，
而我一个人默默坐在那，流着眼泪看完的。
我命由我不由天，也算是一种无奈吧！

我命由我不由天，只是一句台词，哪吒只有一个！尽管道破了多少成年人的心声，但始终，你还是要埋头工作，于家庭、于工作、于社会，这就是生活在这个世界上的现状，一个不可打破的守恒定律！命运多舛，终究很多事情是无能为力的！"
城南交警大队,1,10,好评,"这个真的得给十分好评！有笑场也有哭点，真的很棒的一场电影！我命由我不由天！陌生人！在生活里也要加油呀！要自己说了算哦
"
sha522122,2,10,好评,太好看了，看的我鸡血澎湃。支持，以后还在出这么好看的。
Uat107210571,1,10,好评,有泪点，有笑点，不乏教育意义。
C丶阿涛,1,10,好评,好看好看好看
kkk,2,10,好评,龙王***帅啊！
uWd483832878,0,10,好评,带女儿一起看了，都说很好看女儿都被感动哭了😭😭😭哈哈
邵卓卓,0,10,好评,世俗随流的眼光，不了解事实真相的吃瓜群众，是孩子变丑恶的推手，幸亏孩子有一对善良的父母，有一个济世为怀的师长，和不言而喻的友谊挽回局面！所以我们要相信真爱，相信人间真情！相信孩子们是向善的！愿明天更美好！更真善！大爱万岁！
卖长白山特产～电商平台的小姚,0,10,好评,"可以通过自己改变命运~
   非常好看，值得一看"
甜,2,10,好评,好看到炸裂啊！
№懦弱不是我的范er,2,9,好评,超级超级好看
( ｡ớ ₃ờ)ھ,1,10,好评,大老爷们看出眼泪
枕边书.c,2,10,好评,好看很棒了国产加油
LlQ836715957,0,10,好评,支持国漫。看了一遍真是意犹未尽。想在看一遍
Sgra晴,0,10,好评,反正好看，没的说
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
lithromantic,2,10,好评,超级无敌好看，就是去晚了没赶上开场有、遗憾
柠檬脾气236,2,8,好评,不错，国漫的崛起。音效不错，
XiW576552372,2,10,好评,十分，不怕你们骄傲
T569160974,2,10,好评,有笑点有泪点，并不是所有的动画只适合小孩子观看比如吒儿……
冬雪,2,10,好评,改编很好  虽然与传统故事不同 但是改编的人物有血有肉
华仔,1,10,好评,值得一看的国产动画，第一次看4D。不错
花小小诗,2,10,好评,完美  哪吒太可爱了
作妖的鱼,2,10,好评,很好看的，国产动画很棒
元气少女张鹤伦,0,10,好评,"超级好看！！！
猛推！！！"
呦、小小莎,0,10,好评,真的出乎我意料的好看 泪点笑点都有 励志又温暖 真的壮哉我大国漫啊～
爱喝水的DMC,2,9,好评,好看！看完还能明白好多事情！别人的看法都不是问题！
饿,2,10,好评,"在家喻户晓的“哪吒闹海”故事中，哪吒大闹东海，痛打龙王三太子，抽龙筋，导致四海龙王水淹陈塘关。
哪吒在父亲李靖的训斥下，拔剑自刎。
父亲对哪吒说：“逆子！父母骨肉养了你，你反而连累父母！留你何用？”
哪吒指着龙王：“老妖龙，你听着，我一人做事一人当，不许你们祸害百姓！”
他回头看了看自己的父亲：“爹爹！你的骨肉，我还给你，我不连累你！”
在传统故事里，哪吒反抗的是父权。
在电影《哪吒》中，哪吒生为魔丸投胎，却坚信“我命由我不由天”，他反抗的是自己的命运。
这是一个经典的热血主题，不论是谁，尤其是电影主流观众年轻人，都能与“不认命，做自己命运的主宰”这一主题产生共鸣。"
An Trouble💜,2,10,好评,为国产电影打call，完美的融合了中国古代文化与神话。
老何,1,10,好评,动画片陪儿子看了两遍。第一次被动画片吸引了，还认真看完，意犹未尽！中国动画片出大师了！！！
不看路人只牵你手,0,10,好评,非常奈斯！！
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
hangela7468,0,10,好评,真的是超级好看，颠覆以往哪吒的形象，笑点很多，支持国产动画！
x i a o r u,0,10,好评,真的非常好看！满满的正能量！我命由我不由天！
馈赠.,0,10,好评,非常完美我爱哪吒敖丙
钱小小彭,0,9,好评,最好看的国漫！剧情非常好，有泪点有笑点！
晓磊,0,10,好评,这么多年，我居然哭了
无法显示此昵称,2,9,好评,还蛮好玩的，很多爆笑点，哪吒那么可爱的孩子竟然给弄的那么痞
佳和-曾辉,1,10,好评,有笑点、有感动，不错的电影！
Jennifer—,2,10,好评,好看，很好看
北冥有海,1,10,好评,就俩字，牛逼！
拂过清山的微风,1,10,好评,挺好看的，成年人血压
L,2,10,好评,真的是超级优秀的国漫呀，笑与泪并存
叮咚,0,10,购票,一个字 好！
火系大魔法师776,2,7,好评,"整体来说，我可以看到国漫的进步，但是只是进步√
画面分镜都挺好挺有意思的√
但是，感情线做的不好√
剧情这点是国漫最大的问题，前者约炮一夜情白蛇，在这里变成了，我们踢了个毽子，我们是朋友我就要帮你抗天雷的好兄弟剧情√
说实话很微妙√
敖丙毕竟是去帮人抗天劫，从小灌输的龙族的使命被一句没怎么铺垫的“我们是朋友”带过，表示有些不能接受√
所以给你七分不能让你骄傲"
月娥,2,10,好评,太过瘾了，腿都软了
会飞的猪877,1,10,好评,好看，笑点是猪
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
苟,0,10,好评,超然！丙丙超帅！
贾民俊律师,0,6,购票,画面还可以，思想一般般
浮华沧桑转瞬即,2,9,好评,好看好看。。。。。真好看。。。粉这个对Cp
李先森灬,1,10,好评,好看，好看好看
V法式牛爵,0,10,好评,很不错的观影，特效一流，剧情紧凑有序，搞笑和泪点都很高，最后把我看哭了好几次。
俊熙,1,9,好评,还不错挺好的
ML鹿L,0,8,好评,还有要进步的地方，但是整体还可以啦
NJn783540888,0,10,好评,超级好看啊啊啊啊啊啊
李思雨、,2,10,好评,惊心动魄，无比精彩。
陈年往事（陈豪生）,1,10,好评,很不错，里面也有搞笑的，有那个感动的，
小杨杨哒,0,10,好评,特别好看，感觉国漫要崛起了，有泪点，有笑点，很好
六月爸爸.,2,10,好评,真的特别好看 推荐去看 很喜欢很喜欢 整部影风很喜欢
I'm 邱bao,0,10,好评,中国动漫这次用心了
avE805160367,0,10,好评,好看  搞笑 温馨  激动
葫芦娃,2,9,好评,我和孩子看的挺开心 
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
小鱼儿🐠,2,10,好评,太好看了。支持国漫。加油。期待第二部
颢,1,10,好评,电影很不错，有泪点有笑点。泪点可以触动人的心灵，笑点可以让人捧腹大笑。唯一不足的就是，写的3D电影，但是其实我的感受和2D差不多，可能是3D技术不太成熟，但是情节是好的。值得推荐👍
Miley,2,10,好评,二刷了~~~
A...橙子,0,8,好评,不失之作的魁拔和尸兄为什么没能得到大家的喜欢呢？只能说巅峰巨作魁拔败在了年代，那时候影院没有现在消费水平火热
Zwh366857613,0,9,好评,带孩子看的，很好看，后面很感人。
共鸣者,1,10,好评,画风 特意不输大圣 太二真人和申公豹说话超搞笑 暗黑风格的哪吒真帅气（史上最丑滑稽）
eSb982301723,0,10,好评,搞笑，感动，震撼！
Dediyh,1,10,好评,超级好看啊 特效很棒
wmj,0,10,好评,很震撼，特别好
燕子17561,2,10,好评,这部电影确实非常完美，当称国漫的巅峰之作，在几年前，国漫崛起的名号已经打响了，但在这部电影里，我才真正看到了国漫崛起的曙光！\^O^/  \^O^/ｸﾞｯ!(๑•̀ㅂ•́)و✧
逝晔,1,10,好评,我想知道饺子老师总共要画多少张海报，哈哈哈哈🤣
安第斯神鹫1987,0,10,好评,情节跌宕起伏，故事层层递进，真情感化黑暗！
XCu787357971,0,10,好评,很棒，感觉很好看
水youran,0,10,好评,我命由我不由天
ldxstarbrother,0,10,好评,影片特效不错
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
你说的是哪个颖,2,10,好评,这是第一次在电影院看国漫，不得不说国漫崛起了，效果很震撼，剧情也很精彩，亲情，友情，个人的成长都深深触动着每一个人
佳美🍀,2,10,好评,感动，非常感动，这故事教会我们不要放坏孩子，在坏的孩子也能被感化，变成好孩子．
屈原,1,10,好评,超级赞😍 😍 😍 
我喜欢的人姓杨i,2,10,好评,敖丙声优我爱死啦
overlord,0,10,好评,"相当现代化的改编，将现代家庭的矛盾与小人物反抗所谓命运的主题展现的淋漓尽致。出色的画质可以说国产动画无出其右唯一的不满可能是剧情太过流畅，反转容易被观众所猜测。总的来说，这是国产电影打破流量资本大门的又一巨作！
"
火锅不如你,0,10,好评,二刷了，喜欢！
萌萌鹿,1,10,好评,看了，特效特燃，又有一些笑点，推荐。
芭比娃娃,2,10,好评,太好看了，国漫就是这么强大
哈哈，小喽喽,0,9,好评,花了很多心思，国漫还是有救的。期待2021年的《姜子牙》
yfj786487492,0,9,好评,非常好，很精彩，超级棒
BMB675625368,1,10,好评,很震撼，好看
汪洋,0,10,好评,十分不错非常好
陌路红颜,1,10,好评,很好看，很感人。
FWe33789492,2,10,好评,国漫崛起啦！
喔哦噢_zsx,2,10,好评,超级好看！！
机智的刘小鹿,0,10,好评,哪吒的故事是我们90后的青春，无论是小时候看过的哪个版本，都让我们感受到那种母子情深，还有他那如火般的正义感，这个版本的哪吒补全了以往版本很多缺少的东西，比如描写了李靖对儿子那如山般的爱，还有哪吒更强烈的叛逆，更加真实的表现了一个孩子从小被排斥对待的情感反应，故事的最后更有热血漫的桥段展现，“若命运不公，那就和他斗到底”，致敬所有不服命运而奋斗着的人们，可以看的出作者的野心之大，想构筑出一篇新的故事，不同于以往的哪吒，当真国漫之光啊！
杨谨婕了啦,2,10,好评,土拨鼠尖叫！！！也好看了吧！！！放映结束观众全体鼓掌！！！哪吒小爷太值了！！！跟敖丙CP我磕了！！！
陈圈圈,0,10,好评,“申公公，你也在呀？“不好意思我真的笑喷了！
啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2,8,好评,非常好看的电影
蓮生叁拾贰,0,10,好评,啥都不说了，期待姜子牙
香菇青菜包,0,9,好评,"国漫新巅峰，无论技术还是情节。

影片在传统神话故事上做了很大的突破，情节和人物焕然一新！

虽然「我命由我不由天」的主题有点俗套，但讲的够燃够有趣够感动！！"
忆佰诗,1,10,好评,"这也太好看了吧！毫无疑问是我从小到大已来看过的最最优秀的动画片，不亚于心目中的“幽灵公主”。真正的有泪有笑毫无疑问！！这部电影绝对是中国动画电影的一座丰碑，他是一次对封神的挑战，是对我们每个人都无比熟悉的故事的一次改编。在故事上，改造一个人尽皆知的故事远比创新更难，而且还要改得好，改的精彩，更是需要绞尽脑汁的思考和夜以继日的奋斗，我想这也是他在我心中比大圣和大鱼更优秀的地方。
PS:我一个铁石心肠的人，观影过程中，落泪5次！！导演，你不是“人”！"
地平线的奇幻漂流,0,10,好评,前一段还真的笑得喘不过来气，到后面眼睛不时地湿润起来，真的是从骨子里的不认命，不信天命，真的就是中国人千百年来的血脉精神，值得一看，不进对孩子有更深的教育作用，真的是适合全部的中国人看
三天心情,2,9,好评,强烈推荐！帅爆了！藕霸和大圣有一拼！中国动画雄起！！！！！！
Endless丿回忆,1,10,好评,很好看，国漫现在越来越厉害了
quY847425713,0,9,好评,电影很不错，值得一看
刘思畅,2,10,好评,大人看哭了，孩子很喜欢
,0,10,好评,"我是小妖精，逍遥又自在，杀人不见血，吃人不撒盐
爱死这个小妖精了，棒"
